"","rep","real_sum","real_max","real_min","realC","realmean","mess_sum","mess_max","mess_min","messC","messMean","genNum","countryNum","refNum","ageNum","act2Count","act3Count","act4Count","act6Count","act7Count","act26Count","act27Count","activity","sessions","maxlevel","last","length"
"16623",0,0,0,0,0,0,0,0,0,0,0,2,26,34,52,8,16,8,0,0,4,16,52,16,3,6066791,6360081
"16624",1,0,0,0,0,0,0,0,0,0,0,1.3076,76.793935,37.328755,28.412028,2.980613,0,2.769328,0,0,38.71981,0.535414,41.629586,63.134555,4.484527,5941916.971236,5486298.606974
"16625",0,0,0,0,0,0,0,0,0,0,0,1,61,69,32,0,0,16,0,0,16,0,32,48,2,5411963,5473979
"16626",1,0,0,0,0,0,54394.993519,15139.022537,0,5.114483,12419.944294,2,124,34.48206,36.399712,10.642192,0,1.655921,0,0,0,0,21.32845,55.648313,8.640024,6292788.390352,5873006.084219
"16627",0,0,0,0,0,0,0,0,0,0,0,2,73,7,20,0,0,4,0,0,0,8,12,16,1,5472017,6425378
"16628",1,0,0,0,0,0,394447.115873,47037.151405,0,4.234687,967.521477,2,47.865657,67.257549,39.462544,7.208104,0,0,3.150514,0,0.751944,2.944038,7.408627,16,4,5281867.077548,5436581.307268
"16629",0,0,0,0,0,0,0,0,0,0,0,2,124,14,54,0,0,0,0,0,0,0,0,64,3,6191403,6191403
"16630",0,0,0,0,0,0,0,0,0,0,0,1,106,7,14,0,0,0,0,0,8,12,20,16,1,5344164,5344251
"16631",0,0,0,0,0,0,0,0,0,0,0,1,73,76,31,0,0,0,0,0,0,0,0,16,1,6006976,5487280
"16632",0,0,0,0,0,0,0,0,0,0,0,2,1,5,16,0,0,16,0,0,0,32,48,32,1,5471057,6410005
"16633",1,4.165931,3.910207,0,1.05068,4.118331,98059.699041,14610.51315,0,11.976837,12196.841819,2,35.868452,71.20511,56.721764,18.486885,61221.427409,3.42573,1.754517,0,6.04301,5.123464,60940.053623,64,3.124842,6488800.633579,5893387.239552
"16634",0,0,0,0,0,0,0,0,0,0,0,2,120,7,0,0,0,12,0,0,0,0,12,16,1,5441753,5480906
"16635",1,0,0,0,0,0,0,0,0,0,0,1,124,68.83894,61.217151,0,0,0,0,0,0,0,0,53.549683,4,5415611.727099,6037994.369883
"16636",1,0,0,0,6.504404,0,0,0,0,0,0,1.993185,65.021051,8.795036,61.578239,1.551776,2.517623,2.641917,1.692865,0,42.103154,6.195634,117.421459,326.410624,5.446037,5440979.768283,5401405.563919
"16637",0,0,0,0,0,0,0,0,0,0,0,1,1,5,0,4,40,12,0,0,0,8,64,192,1,6218723,6218844
"16638",1,0,0,0,0,0,0,0,0,0,0,2,124,27,44.797166,7.287265,59.633688,9.634386,11.443708,0,0.715525,31.327347,151.896393,32,4.529483,5775759.043756,5963053.897236
"16639",1,0,0,0,0,0,1850.438393,768.122976,0,14.148645,278.259815,1,72.412168,36.153808,4.694354,13.756012,3.653801,18.290547,1.250765,0,2.218928,6.766294,59.350883,23.563303,4,5223037.804169,6123378.894497
"16640",0,0,0,0,0,0,0,0,0,0,0,2,124,27,48,0,0,20,0,16,16,12,64,48,3,6039205,5497471
"16641",0,0,0,0,0,0,0,0,0,0,0,2,120,5,15,0,0,8,0,0,0,4,12,16,1,5194953,6023480
"16642",0,0,0,0,0,0,0,0,0,0,0,1,102,7,0,0,0,16,0,0,4,28,48,16,1,5345252,5346378
"16643",1,0,0,0,0,0,0,0,0,0,0,1,124,67.760615,71.884457,0,0,0,0,0,0,0,0,59.947373,4,5406016.091503,6040626.097993
"16644",0,0,0,0,0,0,93608,12111,0,12,7800.666667,2,106,71,17,0,0,0,0,0,0,0,0,16,6,5497730,5372164
"16645",0,0,0,0,0,0,0,0,0,0,0,2,124,27,64,0,0,8,16,0,16,4,44,64,2,5454621,5233001
"16646",1,0,0,0,0,0,0,0,0,0,0,2,124,27,39.717569,0,0,0,0,0,0,0,0,24.136522,5.400205,5495596.219938,5926154.95186
"16647",1,0,0,0,0,0,3012.319443,495.555274,0,0.906226,1482.242093,1.665661,15.44878,26.984424,61.874518,0,0,0,0,0,0,0,0,125.234283,8.666144,5248207.912543,5473416.455554
"16648",0,0,0,0,0,0,7956496,497281,0,16,497281,1,124,1,66,36,0,8,0,0,0,12,56,160,2,6230053,6231245
"16649",0,0,0,0,0,0,0,0,0,0,0,2,26,34,40,0,0,16,0,0,0,80,96,64,2,5959699,6534423
"16650",0,0,0,0,0,0,0,0,0,0,0,1,1,31,59,0,0,12,0,0,4,12,28,16,3,5949347,6527168
"16651",0,0,0,0,0,0,0,0,0,0,0,1,1,7,13,0,0,0,0,0,0,0,0,144,1,5450616,5205568
"16652",0,0,0,0,0,0,0,0,0,0,0,1,73,5,21,32,16,8,0,0,12,56,124,464,1,5443048,5480993
"16653",1,0,0,0,0.442185,0,0,0,0,0,0,1.968641,124,12.707361,61.474153,3.708892,5.2024,12.198571,1.000905,0,22.992752,8,90.956963,30.993733,7.517693,5457650.045944,5353918.007827
"16654",1,0,0,0,0,0,91710.544592,7162.471141,0,16,3860.418434,2,94.129238,58.886337,45.080661,18.502093,0,0.099956,4.395521,0,2.891146,3.120039,35.902781,24.618157,8.240071,6122127.71981,5777687.343934
"16655",0,0,0,0,0,0,0,0,0,0,0,2,124,36,34,4,0,32,0,0,12,64,112,16,2,5576195,5576512
"16656",0,0,0,0,0,0,0,0,0,0,0,2,12,15,41,0,0,0,0,0,0,0,0,48,2,5462292,5882989
"16657",1,0,0,0,0,0,337398.874716,34759.825168,0,6.996262,308404.749523,2,100.517913,65.453928,54.405783,32,1.331032,13.786529,0,0,1.283585,2.728694,47.443108,44.489785,4.557381,6362885.608105,6210195.1519
"16658",1,0,0,0,0,0,0,0,0,0,0,2,124,52.086052,51.418957,0,0,1.180388,3.440921,0,8.44807,0.479245,22.132592,49.423892,5.48456,5395346.047442,5477286.769157
"16659",1,0,0,0,0,0,0,0,0,0,0,2,104.849398,43.175118,60.882264,0,0,0,0,0,0,0,0,53.958102,6.408546,5422614.570391,5477303.002103
"16660",1,0,0,0,0,0,0,0,0,0,0,2,3.744131,65.917374,37.787244,0,0,0,0,0,0,13.930295,7.307062,36.016424,3.987205,6310019.180693,6249057.60357
"16661",1,0,0,0,0,0,0,0,0,0,0,1.111902,4.311336,77.997177,47.670714,0,0,4.740104,0,0,0,0,6.24497,16,3.988485,5542666.993446,5536838.958936
"16662",1,0,0,0,5.428015,0,0,0,0,0,0,1.191432,29.098794,32.560182,46.805514,17.858653,0,12.326958,3.199257,0,44.645224,11.839252,97.625856,182.536228,5,5981213.607627,5484732.95278
"16663",1,0,0,0,0,0,5607.611421,23.803195,0,8.412293,607.51943,1,17.023132,31.984814,3.235801,14.341684,1.017729,26.380552,7.114903,0,0.612715,4.514662,118.692009,41.979861,4,5213082.60748,6135388.339567
"16664",1,0,0,0,0,0,0,0,0,0,0,1.808249,124,39.009136,44.512886,0,0,0,0,0,0,0,0,61.853755,6.170676,5426004.706298,5962349.89346
"16665",1,0,0,0,0,0,121516.032074,21966.598891,0,7.407849,16627.40549,2,1,16.245157,40.79493,10.018752,0,10.706562,3.01818,0,8.114775,0.707221,32.352107,75.050057,4,5278339.379818,5447434.701284
"16666",0,0,0,0,0,0,0,0,0,0,0,1,120,7,17,0,0,0,0,0,8,4,12,128,1,5368740,5413452
"16667",1,0,0,0,0,0,157972.740758,11548.923029,0,10.450476,3793.58582,1.202893,124,60.572167,52.556331,10.153163,95.33479,22.906105,2.754365,0,0.510618,8.918902,169.275394,247.516966,4.385598,5771452.970394,6020556.866569
"16668",1,0,0,0,0,0,624753.339114,37769.01264,0,162.033667,38561.812488,1.235778,14.87357,25.546412,10.068874,16.211935,0.541122,7.59122,0,0,12.321805,28.648121,43.862219,28.104129,5.785378,5922751.369252,6377025.473013
"16669",1,0,0,0,0,0,0,0,0,0,0,2,5.102982,9.153655,39.200873,0,0,12.507183,0,0,9.952162,0,2.917014,415.067224,3.251857,5406169.105834,5479086.270733
"16670",1,0,0,0,0,0,2239389.165176,392286.812882,0,24.615148,165178.583024,1.138951,40.97669,51.165299,41.872694,25.375371,6.960299,11.914974,0,0,9.543077,14.867472,91.980349,53.749986,2.121829,5947611.992982,6097162.647924
"16671",0,0,0,0,0,0,0,0,0,0,0,2,106,7,37,0,0,4,0,0,12,0,16,16,3,5331449,5332834
"16672",1,30.418181,0.558521,0,2.048236,0.220982,12296.188907,554.232159,0,13.616327,612.973407,2,11.512537,27.661427,47.321765,9.761564,100602.800491,0,4.83413,0,8,5.778708,14993.30904,20.364881,4.594364,6347407.834338,5854289.06044
"16673",0,0,0,0,0,0,0,0,0,0,0,1,120,7,15,0,0,0,0,0,8,44,52,32,1,5325635,5325688
"16674",0,0,0,0,0,0,2203272,179539,0,32,68852.25,1,73,76,24,0,0,0,0,0,0,0,0,16,4,5539693,5539856
"16675",1,0,0,0,7.802628,0,0,0,0,0,0,1.384186,124,52.771685,52.624634,3.48227,4.765099,4,1.13129,0,17.079634,6.659825,80.223622,25.589051,6.148319,5455084.273955,5403742.353113
"16676",0,0,0,0,0,0,0,0,0,0,0,1,120,5,17,0,0,4,4,0,4,4,16,96,1,6627487,5377793
"16677",0,0,0,0,0,0,0,0,0,0,0,2,124,32,70,0,0,32,0,0,16,16,64,192,1,5427964,5477967
"16678",1,0,0,0,0,0,0,0,0,0,0,1.815592,16.056488,48.557125,44.061758,0,0,0,0,0,0,0,0,55.186201,4.721011,5442476.123721,5492220.84172
"16679",0,0,0,0,0,0,0,0,0,0,0,2,1,76,18,0,0,4,0,0,4,8,16,16,3,6039063,5497372
"16680",1,0,0,0,3.368137,0,12793.891792,152.627542,0,14.735809,352.429986,2,87.028354,27,51.591713,17.783705,0,0,4.508264,0,30.834665,14.974708,52.813043,441.663809,5,6041188.731711,5497913.375485
"16681",1,0,0,0,0,0,0,0,0,0,0,1.94552,71.474474,67,48.985016,0,0,3.451158,0,0,13.534001,0.481158,7.236253,31.064152,2.815905,5445034.577117,5522981.691676
"16682",0,0,0,0,0,0,0,0,0,0,0,2,41,5,20,0,0,0,0,0,0,0,0,32,1,5477519,6292127
"16683",0,0,0,0,0,0,0,0,0,0,0,2,61,7,27,0,0,24,4,0,48,4,80,64,4,5565727,5565727
"16684",1,0,0,0,0,0,0,0,0,0,0,2,11.152944,24.281425,42.219163,10.823273,5.871657,3.361175,0,0,0.524613,8.479883,31.397824,46.941501,2.675482,6014237.25561,6205170.889693
"16685",1,34.317862,5.160132,0,2.114668,1.671444,0,0,0,0,0,2,1.800141,28.508688,48.856074,2.973621,21885.629785,0,2.844576,0,6.848818,9.753842,37947.497824,64,3.137866,6331649.44015,5981686.407598
"16686",0,0,0,0,0,0,0,0,0,0,0,1,106,7,0,0,0,0,0,0,0,0,0,16,1,5567325,5567357
"16687",0,0,0,0,0,0,0,0,0,0,0,2,124,67,41,0,0,0,0,0,0,0,0,48,2,5424502,5508303
"16688",0,0,0,0,0,0,0,0,0,0,0,2,1,6,27,0,0,0,0,0,0,48,48,16,1,6224001,6224232
"16689",0,0,0,0,0,0,0,0,0,0,0,1,120,6,15,0,0,0,0,0,0,0,0,80,1,5326879,5957036
"16690",1,0,0,0,0,0,0,0,0,0,0,2,61.762051,46.778288,61.961685,0,0,0,0,0,0,0,0,35.311229,5.868868,5421751.807876,5477134.325678
"16691",0,0,0,0,0,0,0,0,0,0,0,2,106,7,34,0,0,0,0,0,4,0,4,16,3,5566779,5566804
"16692",1,17.99978,2.12376,0,1.484873,2.989989,61844.106234,12945.319392,0,14.339451,9360.389712,2,19.755462,72.370143,56.152047,27.387597,48947.332189,1.406327,2.165879,0,1.123586,3.737333,37863.077622,64,6.543956,6483638.967257,5953058.744748
"16693",0,0,0,0,0,0,0,0,0,0,0,2,106,5,0,0,0,0,0,0,0,0,0,272,1,5328776,5328793
"16694",0,0,0,0,0,0,0,0,0,0,0,1,78,7,0,0,0,0,0,0,0,0,0,48,1,5284054,5284075
"16695",1,0,0,0,0,0,463258.094555,13098.834589,0,42.033605,29550.522248,1.025855,108.705667,29.355226,7.123829,23.212133,5.973134,8.741137,0,0,14.885157,31.467458,49.93023,23.339963,6.756679,6003875.658915,6283722.041804
"16696",1,0,0,0,0,0,0,0,0,0,0,1.311163,124,45.90988,44.852357,2.896968,9.445003,28.552905,7.085827,0,1.201186,6.325252,66.024493,49.803922,4,5482210.368851,6033793.636332
"16697",1,0,0,0,0,0,158631.818315,5926.727934,0,9.960681,2944.753059,1,124,70.921804,49.963924,0,0,0,0,0,0,0,0,445.487865,4.906879,5399142.315918,6068835.882092
"16698",0,0,0,0,0,0,0,0,0,0,0,1,1,7,23,0,0,4,0,0,0,0,4,64,2,6513977,5970144
"16699",1,0,0,0,0,0,0,0,0,0,0,1,1,65.012236,53.984299,2.178025,0,13.741068,0,0,37.35022,0.896978,68.159638,39.786549,5,5682213.979098,5534228.979638
"16700",0,0,0,0,0,0,0,0,0,0,0,1,41,5,0,0,0,0,0,0,0,0,0,16,1,6345577,6033242
"16701",0,0,0,0,0,0,0,0,0,0,0,2,45,7,29,0,0,0,0,0,4,4,8,32,1,5507754,5375330
"16702",0,0,0,0,0,0,602840,75355,0,8,75355,2,26,37,45,0,0,16,0,0,0,0,16,48,5,6432895,5875544
"16703",0,0,0,0,0,0,0,0,0,0,0,1,1,76,16,0,0,0,0,0,0,0,0,16,1,6001222,5486589
"16704",1,0,0,0,0,0,0,0,0,0,0,2,64.337921,23.982099,46.580517,0,0,0,0,0,0,0,0,59.254816,4.789014,5349940.209812,5470170.149109
"16705",0,0,0,0,0,0,0,0,0,0,0,1,89,7,22,0,0,16,0,0,0,0,16,128,1,6364725,6034065
"16706",1,0,0,0,0,0,415703.511366,52711.660567,0,5.466895,7588.777483,2,76.462446,24.306705,36.347064,0.949739,0,0,2.024783,0,7.934349,3.697151,19.132389,16,4,5275135.414933,5451558.298194
"16707",0,0,0,0,0,0,0,0,0,0,0,1,89,55,53,0,0,0,0,0,80,0,80,48,4,5371188,5447668
"16708",1,0,0,0,0,0,0,0,0,0,0,2,124,57.202005,35.626417,0,0,0,0,0,0,0,0,22.159816,5.524425,5347086.043838,5471440.778924
"16709",1,0,0,0,0,0,0,0,0,0,0,2,40.193101,28.029501,32.909586,0,0,1.729195,0,0,0,0,0.9818,45.460801,3.904551,5498147.556465,5497135.436167
"16710",0,0,0,0,0,0,0,0,0,0,0,2,120,5,25,0,0,0,0,0,0,0,0,32,1,5238871,5384923
"16711",1,0,0,0,0,0,10538.938195,2184.381544,0,0.73685,1613.56772,1.846504,124,26.668253,52.473932,0,0,0,0,0,0,0,0,186.281396,8.236958,5255443.973496,5473943.692005
"16712",0,0,0,0,0,0,0,0,0,0,0,1,1,5,16,0,0,0,0,0,0,0,0,16,1,5479106,6078017
"16713",0,0,0,0,0,0,0,0,0,0,0,2,26,63,44,0,0,48,0,0,8,4,60,16,1,5195830,5707309
"16714",0,0,0,0,0,0,0,0,0,0,0,2,120,5,18,0,0,0,0,0,0,0,0,64,1,5425044,5477103
"16715",1,0,0,0,0,0,182325.195187,3243.490365,0,67.787688,1415.345677,1.715257,124,13.652804,19.961181,3.964414,4.300852,1.612978,0,0,24.382653,4.802241,36,32,7.105404,5861882.021705,6509202.494926
"16716",0,0,0,0,0,0,0,0,0,0,0,2,124,27,62,0,0,0,0,0,64,36,100,64,2,5354768,5355000
"16717",1,0,0,0,0,0,431919.367899,93443.695813,0,12.481248,60520.785823,2,65.027426,40.454205,55.192008,32,7.094361,11.402753,0,0,18.650162,7.435183,60.071966,38.735018,2.238798,6209907.235233,6307710.521982
"16718",0,0,0,0,0,0,0,0,0,0,0,1,120,7,49,0,0,0,0,0,0,0,0,16,3,5383305,5405010
"16719",1,0,0,0,0,0,0,0,0,0,0,2,41.078077,47.016733,56.13193,0,0,3.78092,0,0,1.772908,1.695674,2.11777,48.3044,4.914611,5433780.2264,5479164.516374
"16720",0,0,0,0,0,0,0,0,0,0,0,1,61,76,29,0,0,8,0,0,8,4,20,32,3,6026805,5490367
"16721",1,116.867615,2.0922,0,13.286237,3.394345,0,0,0,0,0,2,124,24.203541,56.297706,10.222724,90.633944,22.113079,9.540748,0,2.01963,21.115323,83.129513,21.832248,12.262121,5964691.491494,5998876.493482
"16722",0,0,0,0,0,0,0,0,0,0,0,2,26,34,55,4,0,8,4,0,0,8,24,32,4,5930894,6517973
"16723",0,0,0,0,0,0,0,0,0,0,0,1,106,5,0,16,0,32,0,0,96,16,160,128,3,5488531,5373036
"16724",0,0,0,0,0,0,0,0,0,0,0,1,120,7,17,0,0,0,0,0,0,0,0,64,1,5467030,5946231
"16725",1,0,0,0,0,0,0,0,0,0,0,1.028263,124,27.162864,44.71217,0,0,0,0,0,0,0,0,27.137745,6.206926,5461497.605247,6033925.134433
"16726",1,0,0,0,0,0,0,0,0,0,0,2,124,56.813939,38.278495,0,0,4.847308,0,0,13.097726,6.057041,24.003363,16,4.932547,5445766.475298,5441221.473276
"16727",0,0,0,0,0,0,0,0,0,0,0,2,124,67,64,0,0,0,0,0,0,0,0,16,4,5478525,6063700
"16728",1,0,0,0,0,0,29885.431698,11604.779349,0,16.475687,1172.145003,1,42.070097,53.571528,49.955601,7.036033,2.663214,55.066607,4.5864,0,1.570997,0.520654,65.345332,322.645935,4.743483,5368714.726366,6148287.218555
"16729",0,0,0,0,0,0,0,0,0,0,0,1,78,6,18,0,0,0,0,0,0,0,0,16,2,5355695,5355730
"16730",0,0,0,0,0,0,0,0,0,0,0,1,109,5,0,0,0,0,0,0,0,0,0,64,1,5565867,5566309
"16731",1,0,0,0,0,0,118408.404319,1848.173726,0,65.048472,1126.739746,1.872195,94.721058,25.63521,37.73846,3.133914,7.301998,2.353648,0,0,8.302634,4.517859,29.78866,44.176751,7.364033,6174685.886188,6332662.247839
"16732",0,0,0,0,0,0,312236,29991,0,12,26019.666667,2,12,1,33,52,48,0,0,0,0,0,100,224,3,6073974,5769948
"16733",0,0,0,0,0,0,0,0,0,0,0,1,124,1,41,0,0,4,0,0,8,8,20,32,1,5453100,5225071
"16734",0,0,0,0,0,0,0,0,0,0,0,1,41,7,16,0,0,8,0,0,0,8,16,16,1,5467241,6416646
"16735",0,0,0,0,0,0,0,0,0,0,0,2,124,32,39,0,0,0,0,0,0,0,0,48,2,5219123,5451627
"16736",1,0,0,0,0,0,0,0,0,0,0,2,10.747112,24.590617,39.640382,0,0,2.132738,1.688385,0,0.859529,0,12.31414,70.890069,5.513517,5390480.885966,5478539.670902
"16737",0,0,0,0,0,0,0,0,0,0,0,2,42,68,36,0,0,8,0,0,32,4,44,16,1,5465503,5909862
"16738",0,0,0,0,0,0,0,0,0,0,0,2,1,14,57,0,0,0,0,0,0,0,0,64,5,6364130,6034020
"16739",1,0,0,0,0,0,48507.114929,13979.472289,0,11.93437,6299.056094,1.584117,124,43.413115,51.007174,1.567018,25.082201,31.428203,6.176019,0,4.033852,20.602705,180.477806,136.090217,4.611783,5578996.128253,6082262.490178
"16740",1,0,0,0,0,0,0,0,0,0,0,1.072747,124,46.030872,44,0,2.89064,3.748667,0,0,7.948185,0.520767,21.195967,24.254254,3.423636,5337370.531195,6550650.603584
"16741",1,0,0,0,0,0,0,0,0,0,0,2,4.766926,22.094344,39.185261,0,0,15.245344,0,0,2.457047,0,32.089108,81.769339,4.49459,5420101.153921,5478708.417665
"16742",1,0,0,0,0,0,8166.537179,795.037003,0,8.412023,499.185421,1,77.450906,64.687062,6.878487,6.242963,3.692864,8.714075,6.922909,0,3.90225,3.781247,41.290108,39.230079,4,5352035.004964,6145413.015078
"16743",0,0,0,0,0,0,0,0,0,0,0,2,124,27,61,0,0,0,0,0,0,0,0,16,2,5986396,5484823
"16744",0,0,0,0,0,0,0,0,0,0,0,1,1,7,14,0,0,0,0,0,0,0,0,64,5,5417105,5475649
"16745",0,0,0,0,0,0,0,0,0,0,0,2,124,27,47,8,8,4,0,4,36,4,64,16,4,5341120,6036787
"16746",1,14.815724,3.811005,0,7.268106,0.830082,0,0,0,0,0,2,2.214436,29.76568,50.539375,6.226314,62866.103347,0,1.666557,0,6.930903,10.397179,44629.200035,64,3.086132,6485884.362102,6047803.678898
"16747",0,0,0,0,0,0,0,0,0,0,0,2,98,79,19,0,0,0,0,0,0,0,0,16,2,6046519,5502891
"16748",0,0,0,0,0,0,0,0,0,0,0,1,1,7,17,0,0,0,0,0,0,0,0,128,1,6247808,6248524
"16749",1,0,0,0,0,0,0,0,0,0,0,2,13.755006,11.135436,39.456513,0,0,19.440934,0,0,7.884362,0,15.269062,458.854685,3.476301,5414156.740672,5480101.01294
"16750",0,0,0,0,0,0,0,0,0,0,0,1,106,7,0,0,0,0,0,0,0,0,0,160,4,6040136,5482087
"16751",1,0,0,0,0,0,25813.373762,783.267446,0,16.284554,267.551865,1.274837,124,58.497391,52.752879,0,0,0,0,0,0,0,0,177.96624,8.786901,5190236.510367,5473881.319775
"16752",1,0,0,0,0,0,0,0,0,0,0,2,7.833014,17.650287,42.90546,0.768309,8.272812,2.44116,0,0,1.98505,9.341329,42.068956,35.061595,2.926219,6095608.217389,6287749.923152
"16753",1,0,0,0,0,0,28622.571586,303.112955,0,88.000926,1056.588617,1.908406,107.688539,14.663531,36.130674,9.958533,11.987607,4,0,0,10.416322,4.885829,40.213118,21.951493,3.254111,5915434.42169,6514896.349973
"16754",0,0,0,0,0,0,0,0,0,0,0,1,120,7,13,0,0,0,0,0,0,0,0,16,3,5415822,5474895
"16755",0,0,0,0,0,0,0,0,0,0,0,1,41,7,14,0,0,4,0,0,4,4,12,16,1,5565414,5565481
"16756",1,0,0,0,0,0,133881.660433,16.521735,0,63.692644,1099.405193,1.358189,89.255572,20.841822,30.449579,1.842398,2.79526,2.154376,0,0,9.602022,3.55107,32.16959,26.260945,5.624711,6020454.857404,6581091.948214
"16757",0,0,0,0,0,0,0,0,0,0,0,1,35,69,41,0,0,0,0,0,8,16,24,2208,2,5492041,5365646
"16758",1,0,0,0,0,0,0,0,0,0,0,1.993993,91.436107,67,52.128108,0,0,0.858202,0,0,11.456146,3.356153,11.111666,16,4.399866,5521349.158783,5565055.985202
"16759",1,0,0,0,0,0,0,0,0,0,0,2,63.682824,39.010669,41.37394,0,0,2.37559,0,0,11.866901,0,4.812603,47.475009,4.781272,5402749.174846,5478076.945553
"16760",0,0,0,0,0,0,0,0,0,0,0,1,120,5,14,4,0,24,4,0,4,12,48,16,3,5357465,5431617
"16761",0,0,0,0,0,0,0,0,0,0,0,1,124,79,39,0,0,0,0,0,0,0,0,384,1,5954063,6038390
"16762",0,0,0,0,0,0,3448648,104454,0,64,53885.125,2,124,71,56,160,212,0,0,0,16,4,392,48,3,5792967,6509117
"16763",0,0,0,0,0,0,0,0,0,0,0,1,38,6,26,0,0,0,0,0,4,4,8,64,1,6007882,5499715
"16764",0,0,0,0,0,0,0,0,0,0,0,1,120,5,0,0,0,0,0,0,0,0,0,64,5,5782820,5661625
"16765",0,0,0,0,0,0,0,0,0,0,0,1,127,7,16,0,0,0,0,0,0,0,0,16,2,5965536,5483075
"16766",1,0,0,0,0,0,1038454.879214,434135.406871,0,6.864487,109434.792223,2,87.459318,37.301438,54.883206,32,2.848123,12.027745,0,0,3.243643,14.220676,86.620782,37.763434,4.627742,6150432.210435,6039673.335152
"16767",0,0,0,0,0,0,724,181,0,4,181,1,120,7,29,0,0,0,0,0,0,0,0,16,8,5455461,5242313
"16768",1,0,0,0,0,0,0,0,0,0,0,2,86.057407,27.72613,53.422159,5.978941,9.500372,7.996606,10.362368,0,1.752425,25.405793,151.521548,55.620229,4,5823937.731818,6084255.604072
"16769",1,0,0,0,0,0,0,0,0,0,0,2,124,32,43.832888,0,10.622238,1.639726,0,0,16.651586,5.406526,51.68718,20.392598,3.662253,5474971.04499,6593276.648582
"16770",0,0,0,0,0,0,0,0,0,0,0,2,59,76,22,0,0,0,0,0,0,0,0,32,1,5373350,5454357
"16771",0,0,0,0,0,0,0,0,0,0,0,2,124,27,48,8,0,0,32,0,48,0,88,32,2,6322446,6028212
"16772",0,0,0,0,0,0,0,0,0,0,0,1,12,17,30,0,0,16,0,0,16,16,48,16,4,5956758,6532102
"16773",0,0,0,0,0,0,0,0,0,0,0,2,26,68,52,0,0,0,0,0,0,0,0,32,3,5684054,6232247
"16774",1,0,0,0,0,0,0,0,0,0,0,2,124,61.909703,33.442853,0,0,0,0,0,0,0,0,21.043727,7.481326,5384283.098204,5471469.522982
"16775",0,0,0,0,0,0,0,0,0,0,0,2,124,67,44,0,0,4,0,0,8,80,92,1088,4,6020178,5489032
"16776",1,0,0,0,0,0,0,0,0,0,0,2,124,27,44.701497,11.338626,58.797683,29.961984,2.98913,0,0.99475,15.811505,68.112896,32,4.68899,5777897.442286,5928222.684317
"16777",0,0,0,0,0,0,0,0,0,0,0,1,106,5,40,0,0,0,0,0,0,0,0,32,2,5326078,5326260
"16778",0,0,0,0,0,0,0,0,0,0,0,2,124,18,55,0,0,0,0,0,0,0,0,16,5,6027605,5495511
"16779",1,0,0,0,0,0,0,0,0,0,0,2,124,68.32285,52.909113,0,0,0.950973,0,0,3.602043,3.456209,15.691868,25.731445,5.863792,5424581.535012,5479361.599979
"16780",0,0,0,0,0,0,0,0,0,0,0,2,124,27,49,0,0,0,0,0,0,0,0,128,3,5543808,6039734
"16781",0,0,0,0,0,0,0,0,0,0,0,1,41,6,0,0,0,0,0,0,0,4,4,64,1,6205389,6206446
"16782",0,0,0,0,0,0,0,0,0,0,0,2,12,28,40,160,12,0,0,16,0,4,192,128,2,5881418,6497106
"16783",1,0,0,0,0,0,0,0,0,0,0,2,92.871874,64.795589,56.047911,0,0,1.142835,0,0,7.499822,2.16191,0.902977,27.352484,4.995612,5433280.454672,5479074.122695
"16784",0,0,0,0,0,0,0,0,0,0,0,1,1,69,50,0,0,0,0,0,0,0,0,128,2,5417698,5475611
"16785",0,0,0,0,0,0,0,0,0,0,0,2,106,76,15,0,0,0,0,0,0,0,0,128,2,5483043,6330201
"16786",1,0,0,0,0,0,0,0,0,0,0,2,124,31.514866,51.806019,0,0,1.183739,2.024098,0,3.810791,2.331964,12.313935,17.839399,5.740991,5352830.00813,5477897.70636
"16787",0,0,0,0,0,0,0,0,0,0,0,2,124,27,60,0,0,0,0,0,0,40,40,64,2,5878256,6499763
"16788",1,0,0,0,0,0,0,0,0,0,0,2,101.876819,56.841642,56.129922,0,0,0,0,0,0,0,0,51.825305,6.433044,5428487.668543,5476221.805399
"16789",1,0,0,0,4.027643,0,0,0,0,0,0,1.650893,124,53.580587,61.506031,1.001243,2.790221,1.842473,3.919023,0,81.791027,1.072352,63.925174,32,8,5425906.582788,5472902.532674
"16790",1,148.539344,5.06247,0,13.061152,12.184312,0,0,0,0,0,2,124,20.62688,55.414942,16.626355,63.694184,16.870241,9.415584,0,1.777914,6.505244,75.975177,25.866337,14.93359,5788107.996239,6001023.149294
"16791",0,0,0,0,0,0,0,0,0,0,0,2,124,27,40,0,0,0,0,0,0,0,0,16,3,6252976,6252976
"16792",1,0,0,0,0,0,0,0,0,0,0,2,124,27,47.358235,14.395078,63.024628,3.095987,8.565753,0,7.7688,0.456637,152.612307,22.073782,6.938151,5683515.675829,5965352.433627
"16793",1,0,0,0,0,0,354845.577119,5269.909709,0,10.943885,52330.216908,1.224202,97.537763,3.547592,45.106904,7.264845,0,0,0.386253,0,1.388957,3.378172,1.279948,190.872549,8.450673,5212127.005523,5466665.870012
"16794",0,0,0,0,0,0,0,0,0,0,0,2,26,34,49,0,0,4,0,0,0,16,20,32,1,5352727,6042099
"16795",1,0,0,0,0,0,0,0,0,0,0,1.700317,34.685935,67,48.716227,0,0,1.66118,0,0,0.825477,0.527084,23.477249,23.699577,2.837278,5545737.894007,5539637.868608
